       1    0.0000  +1.00000000  +0.00000000  -0.00000000  -0.00000000  +1.00000000  +0.00000000  +0.00000000  -0.00000000  +1.00000000  -0.00000000  +0.00000000  +0.00000000 
       2    0.6368  +0.99974555  +0.00345528  -0.02229016  -0.00355661  +0.99998349  -0.00450778  +0.02227422  +0.00458591  +0.99974138  +1.23967087  +0.49131444  -1.27084923 
       3    0.7697  +0.99981511  -0.00125316  -0.01918936  +0.00134084  +0.99998873  +0.00455667  +0.01918343  -0.00458156  +0.99980551  +1.24102557  -0.23774481  -0.67244822 
       4    0.7732  +0.99975508  -0.00381070  -0.02180045  +0.00382777  +0.99999237  +0.00074134  +0.02179746  -0.00082461  +0.99976206  +1.74810076  -0.14478281  -1.00372386 
       5    0.8868  +0.99957931  -0.02085327  -0.02015650  +0.02097062  +0.99976426  +0.00562802  +0.02003439  -0.00604835  +0.99978101  +2.62253237  -1.09151196  -0.51494443 
       6    0.8701  +0.99958080  -0.01031442  -0.02705206  +0.01054781  +0.99990827  +0.00849869  +0.02696191  -0.00878047  +0.99959791  +2.73640752  -0.73422962  -0.96271145 
       7    0.9512  +0.99948639  -0.01212261  -0.02966557  +0.01260696  +0.99978936  +0.01619495  +0.02946300  -0.01656063  +0.99942869  +2.75921202  -1.30611825  -1.22444391 
       8    1.0325  +0.99931252  -0.01312668  -0.03467206  +0.01424399  +0.99938065  +0.03217727  +0.03422821  -0.03264902  +0.99888062  +3.40535808  -2.02329397  -0.41085297 
       9    0.8834  +0.99922866  -0.00022513  -0.03926956  +0.00107726  +0.99976438  +0.02167954  +0.03925543  -0.02170512  +0.99899346  +3.03052735  -0.87180132  -1.00426161 
      10    0.8437  +0.99866873  -0.01061330  -0.05047875  +0.01152569  +0.99977481  +0.01781806  +0.05027828  -0.01837615  +0.99856615  +4.33461475  -1.26726818  -1.71564686 
      11    0.8332  +0.99924982  -0.01785086  -0.03436755  +0.01820311  +0.99978465  +0.00996377  +0.03418228  -0.01058189  +0.99935961  +3.88390326  -1.00137198  -1.46450055 
      12    0.8088  +0.99954575  -0.00963522  -0.02855592  +0.01006055  +0.99984002  +0.01478847  +0.02840886  -0.01506904  +0.99948281  +3.23650289  -0.92354620  -1.39323282 
      13    0.8938  +0.99952346  -0.00126844  -0.03084176  +0.00212954  +0.99960834  +0.02790326  +0.03079429  -0.02795564  +0.99913472  +2.71714997  -1.01775682  -0.53600651 
      14    0.9267  +0.99935615  -0.02792453  -0.02252856  +0.02844600  +0.99932683  +0.02316840  +0.02186643  -0.02379433  +0.99947768  +4.06872702  -1.82556701  -0.34456342 
      15    0.8805  +0.99918967  -0.03870629  -0.01103695  +0.03893405  +0.99901628  +0.02122751  +0.01020445  -0.02164003  +0.99971372  +3.95622754  -2.25669932  +0.40682691 
      16    0.8507  +0.99932981  -0.03303268  -0.01577292  +0.03325316  +0.99934995  +0.01392644  +0.01530263  -0.01444161  +0.99977863  +4.00267458  -1.51467514  +0.01790815 
      17    0.9401  +0.99940729  -0.02423740  -0.02444717  +0.02465043  +0.99955601  +0.01673765  +0.02403064  -0.01733036  +0.99956101  +3.73864818  -1.14308083  +0.00712781 
      18    0.9092  +0.99900621  -0.02083073  -0.03940424  +0.02100313  +0.99977154  +0.00396626  +0.03931261  -0.00478993  +0.99921548  +4.41584969  -0.28921399  -1.34794438 
      19    1.0613  +0.99922699  -0.00924658  -0.03820841  +0.00939221  +0.99994928  +0.00363361  +0.03817288  -0.00398967  +0.99926317  +3.69062757  +0.30217078  -1.70586562 
      20    1.1765  +0.99936259  -0.00622061  -0.03515339  +0.00619996  +0.99998051  -0.00069661  +0.03515703  +0.00047821  +0.99938166  +3.37931585  +0.70160198  -1.95278478 
      21    1.1945  +0.99880922  -0.02115735  -0.04395970  +0.02100705  +0.99977183  -0.00387823  +0.04403172  +0.00295015  +0.99902576  +4.59213924  +0.43394449  -2.54369044 
      22    1.1513  +0.99843210  -0.03958583  -0.03957620  +0.03912606  +0.99915826  -0.01232544  +0.04003080  +0.01075765  +0.99914056  +5.31665134  +0.03874792  -2.51902080 
      23    1.1654  +0.99904722  -0.01176554  -0.04202580  +0.01177643  +0.99993068  +0.00001151  +0.04202275  -0.00050641  +0.99911654  +4.14409733  +0.80140138  -2.10284805 
      24    1.1697  +0.99962765  -0.01876956  -0.01980419  +0.01869075  +0.99981666  -0.00415669  +0.01987858  +0.00378499  +0.99979526  +3.34776092  +0.45425946  -1.30989611 
      25    1.3115  +0.99891347  -0.04660286  -0.00019990  +0.04660020  +0.99888748  -0.00722408  +0.00053635  +0.00720692  +0.99997389  +3.77554584  -0.46017936  -0.60676342 
      26    1.3763  +0.99887097  -0.04719359  +0.00544149  +0.04720044  +0.99888480  -0.00113812  -0.00538171  +0.00139368  +0.99998456  +3.61422682  -0.67899376  -0.05796725 
      27    1.3835  +0.99907780  -0.04247575  -0.00627273  +0.04247417  +0.99909747  -0.00038402  +0.00628338  +0.00011724  +0.99998027  +3.77217460  -0.94310915  -0.60446799 
      28    1.2970  +0.99824911  -0.05864075  -0.00774712  +0.05864701  +0.99827862  +0.00058354  +0.00769956  -0.00103687  +0.99996984  +4.78296041  -1.61432338  -0.77643466 
      29    1.2049  +0.99870861  -0.05054333  -0.00514423  +0.05051161  +0.99870473  -0.00612002  +0.00544690  +0.00585227  +0.99996805  +4.32447529  -1.15448856  -1.03092313 
      30    1.3385  +0.99843657  -0.05434369  -0.01308514  +0.05437499  +0.99851847  +0.00204795  +0.01295446  -0.00275625  +0.99991226  +5.11125278  -1.52247083  -0.84521651 
      31    1.1779  +0.99780470  -0.05962542  -0.02882053  +0.05967386  +0.99821758  +0.00082310  +0.02872009  -0.00254113  +0.99958426  +6.13649702  -1.47345853  -1.55518138 
      32    1.1526  +0.99775964  -0.06489891  -0.01624300  +0.06471786  +0.99783808  -0.01143482  +0.01694999  +0.01035799  +0.99980271  +5.37717438  -1.10836637  -1.43633795 
      33    1.3445  +0.99813467  -0.05631756  -0.02356848  +0.05657395  +0.99834472  +0.01035614  +0.02294624  -0.01167018  +0.99966860  +5.33781147  -1.96637118  -0.72276700 
      34    1.0148  +0.99782121  -0.05597163  -0.03492838  +0.05640099  +0.99834275  +0.01142997  +0.03423074  -0.01337506  +0.99932444  +5.98784113  -1.95439208  -0.92372531 
