       1    0.0000  +1.00000000  -0.00000000  +0.00000000  +0.00000000  +1.00000000  -0.00000000  -0.00000000  -0.00000000  +1.00000000  +0.00000000  -0.00000000  +0.00000000 
       2    0.7739  +0.99996501  +0.00797387  -0.00252500  -0.00796609  +0.99996352  +0.00307550  +0.00254943  -0.00305527  +0.99999207  -0.13222227  +0.16494152  +0.13900998 
       3    0.8193  +0.99994385  +0.00278462  -0.01022358  -0.00273513  +0.99998450  +0.00485161  +0.01023693  -0.00482338  +0.99993598  +0.33175713  -0.33099392  -0.16655265 
       4    0.9363  +0.99993402  -0.00000786  -0.01148685  +0.00014753  +0.99992609  +0.01215860  +0.01148590  -0.01215949  +0.99986011  +0.44506994  -1.02761865  +0.19319394 
       5    1.0827  +0.99905533  -0.01357005  -0.04128343  +0.01462853  +0.99956918  +0.02544620  +0.04092034  -0.02602608  +0.99882340  +3.03076792  -2.27525163  +0.09229962 
       6    0.9748  +0.99919671  -0.01024379  -0.03874294  +0.01148574  +0.99942279  +0.03197077  +0.03839307  -0.03239008  +0.99873763  +2.73203683  -2.60268974  +0.65592498 
       7    1.1003  +0.99847150  -0.01490895  -0.05321975  +0.01626311  +0.99955255  +0.02510302  +0.05282167  -0.02593017  +0.99826723  +4.15317345  -2.18054247  -0.10122883 
       8    1.0401  +0.99911106  -0.01395796  -0.03977829  +0.01469842  +0.99972296  +0.01838342  +0.03951067  -0.01895176  +0.99903941  +3.25259662  -1.45861638  +0.13774949 
       9    1.0695  +0.99928784  -0.01927897  -0.03243665  +0.01997846  +0.99957174  +0.02138082  +0.03201056  -0.02201363  +0.99924505  +3.11891270  -1.32144618  +0.50002658 
      10    1.0726  +0.99946570  -0.01830559  -0.02707748  +0.01928907  +0.99914682  +0.03651727  +0.02638591  -0.03702006  +0.99896610  +3.05909896  -2.08462024  +1.35239708 
      11    1.1587  +0.99869090  -0.01540443  -0.04877708  +0.01701810  +0.99931568  +0.03284206  +0.04823779  -0.03362916  +0.99826962  +4.31007528  -1.61130118  +0.21770859 
      12    1.1107  +0.99903494  -0.01759108  -0.04024596  +0.01912932  +0.99908853  +0.03816069  +0.03953798  -0.03889374  +0.99846083  +4.00537348  -2.03852201  +0.76396370 
      13    1.1707  +0.99879158  +0.00456998  -0.04893366  -0.00252506  +0.99912405  +0.04177010  +0.04908169  -0.04159607  +0.99792820  +3.65300298  -1.16241145  +0.39276949 
      14    1.3704  +0.99878949  -0.00181115  -0.04915623  +0.00393602  +0.99906021  +0.04316467  +0.04903185  -0.04330589  +0.99785793  +3.93736172  -1.85551631  +0.61222827 
      15    1.1578  +0.99867100  +0.01094921  -0.05036169  -0.00894752  +0.99916756  +0.03980133  +0.05075556  -0.03929782  +0.99793768  +3.03001356  -1.10078776  +0.46321240 
      16    1.3117  +0.99866915  +0.01739311  -0.04855269  -0.01558443  +0.99917942  +0.03738510  +0.04916309  -0.03657868  +0.99812073  +2.37945867  -0.52311563  +0.36442342 
      17    1.3175  +0.99915040  -0.00279232  -0.04111857  +0.00376694  +0.99971336  +0.02364419  +0.04104076  -0.02377899  +0.99887449  +2.96551895  -0.45479432  -0.10227378 
      18    1.3817  +0.99838585  +0.01758705  -0.05400394  -0.01619842  +0.99952954  +0.02604457  +0.05443658  -0.02512775  +0.99820101  +2.67002511  +0.06325263  -0.48883942 
      19    1.2686  +0.99855077  +0.01756184  -0.05087163  -0.01623049  +0.99951792  +0.02646659  +0.05131190  -0.02560256  +0.99835443  +2.52708912  +0.19699267  -0.41738799 
      20    1.2797  +0.99942315  +0.01709981  -0.02934138  -0.01636027  +0.99954700  +0.02526232  +0.02976006  -0.02476771  +0.99925017  +1.15913916  +0.61139047  +0.56628066 
      21    1.1859  +0.99832529  +0.01797283  -0.05498768  -0.01638532  +0.99943966  +0.02918630  +0.05548143  -0.02823643  +0.99806041  +2.60447764  +0.44257692  -0.36491394 
      22    1.3960  +0.99859452  +0.01129296  -0.05178282  -0.00933258  +0.99923629  +0.03794459  +0.05217178  -0.03740799  +0.99793726  +2.65981913  +0.07953098  +0.31495541 
      23    1.3829  +0.99832177  +0.00837662  -0.05730156  -0.00712175  +0.99973106  +0.02206872  +0.05747101  -0.02162360  +0.99811298  +3.30273652  +0.91679966  -0.76812053 
      24    1.3393  +0.99855763  +0.00294699  -0.05360990  -0.00192072  +0.99981409  +0.01918476  +0.05365647  -0.01905412  +0.99837762  +3.37753177  +0.87981558  -0.67306918 
      25    1.3560  +0.99871653  +0.01923433  -0.04685420  -0.01864571  +0.99974203  +0.01296760  +0.04709154  -0.01207732  +0.99881756  +2.15811348  +1.63406050  -0.75273710 
      26    1.4167  +0.99764907  +0.00981004  -0.06782412  -0.00904206  +0.99989158  +0.01162081  +0.06793077  -0.01098022  +0.99762964  +3.79948354  +1.20278716  -1.26932514 
      27    1.2690  +0.99743038  +0.01224677  -0.07058746  -0.01201321  +0.99992085  +0.00373239  +0.07062759  -0.00287482  +0.99749863  +3.70831203  +1.92760134  -1.84963489 
      28    1.2735  +0.99809754  -0.01110290  -0.06064719  +0.01144199  +0.99992079  +0.00524672  +0.06058413  -0.00593066  +0.99814546  +4.46251059  +0.86248583  -1.16479123 
      29    1.2302  +0.99814165  -0.02197193  -0.05683734  +0.02279389  +0.99964422  +0.01385391  +0.05651272  -0.01512371  +0.99828732  +4.60374641  +0.14026277  -0.64123535 
      30    1.3722  +0.99695069  -0.02999825  -0.07203753  +0.03154288  +0.99929416  +0.02040081  +0.07137469  -0.02261088  +0.99719328  +6.02840662  -0.32990363  -0.80021226 
      31    1.3814  +0.99778795  -0.02374156  -0.06209322  +0.02576980  +0.99915338  +0.03207017  +0.06127926  -0.03359935  +0.99755496  +5.25769043  -0.60856938  +0.31508467 
      32    1.3158  +0.99776250  -0.02510089  -0.06196678  +0.02682157  +0.99927300  +0.02709379  +0.06124165  -0.02869521  +0.99771041  +5.31013536  -0.42992100  -0.12710376 
      33    1.4849  +0.99819177  -0.02349757  -0.05532699  +0.02471317  +0.99946570  +0.02139048  +0.05479480  -0.02271910  +0.99823916  +4.69113493  -0.16335955  -0.44993958 
      34    1.4189  +0.99805701  -0.00374178  -0.06219531  +0.00603863  +0.99930501  +0.03678283  +0.06201445  -0.03708693  +0.99738598  +3.98844194  -0.37492418  +0.12603408 
      35    1.4005  +0.99649101  -0.00956894  -0.08315074  +0.01250349  +0.99931455  +0.03484325  +0.08276033  -0.03576067  +0.99592763  +5.35222769  -0.87757534  -0.93004125 
      36    1.4257  +0.99770635  -0.01791398  -0.06527694  +0.01988613  +0.99936134  +0.02968857  +0.06470342  -0.03091859  +0.99742544  +4.87191343  -0.90570372  -0.36438957 
      37    1.2398  +0.99725527  -0.01404464  -0.07269548  +0.01636868  +0.99937057  +0.03147305  +0.07220770  -0.03257659  +0.99685746  +5.21088982  -0.70688897  -0.60338229 
      38    1.2281  +0.99658710  -0.01357555  -0.08142422  +0.01679189  +0.99910015  +0.03894727  +0.08082222  -0.04018161  +0.99591827  +5.70551968  -1.56593311  -0.64282048 
      39    1.3208  +0.99653435  -0.01389742  -0.08201307  +0.01747548  +0.99891907  +0.04307263  +0.08132583  -0.04435657  +0.99570006  +5.62789536  -1.91116607  -0.37673604 
      40    1.4571  +0.99633974  +0.01165208  -0.08468413  -0.00769975  +0.99887228  +0.04684905  +0.08513453  -0.04602553  +0.99530584  +4.18153286  -1.05859876  -0.56793559 
