       1    0.0000  +1.00000000  +0.00000000  -0.00000000  +0.00000000  +1.00000000  +0.00000000  +0.00000000  -0.00000000  +1.00000000  -0.00000000  -0.00000000  +0.00000000 
       2    0.7459  +0.99974149  +0.02124977  -0.00808460  -0.02120407  +0.99975896  +0.00569685  +0.00820370  -0.00552395  +0.99995106  -0.51206434  +0.94156337  -0.33223757 
       3    0.8408  +0.99975312  +0.01708178  -0.01421080  -0.01680918  +0.99967653  +0.01908551  +0.01453222  -0.01884192  +0.99971688  -0.20089126  +0.21474589  -0.08249744 
       4    0.8214  +0.99946940  +0.03089608  -0.01031212  -0.03083360  +0.99950552  +0.00616377  +0.01049746  -0.00584254  +0.99992782  -1.27396274  +1.86253965  -0.23713407 
       5    0.8300  +0.99921399  +0.03808965  -0.01098188  -0.03798011  +0.99922830  +0.01001624  +0.01135492  -0.00959127  +0.99988955  -1.28350818  +2.13369489  +0.12960109 
       6    0.8955  +0.99965572  +0.02190174  -0.01444994  -0.02179251  +0.99973309  +0.00767375  +0.01461415  -0.00735621  +0.99986613  -0.34324878  +1.41170049  -0.48798028 
       7    0.8844  +0.99993700  +0.01111217  -0.00156908  -0.01108882  +0.99983793  +0.01418080  +0.00172641  -0.01416251  +0.99989820  -0.58252954  +0.52778101  +0.62458485 
       8    0.9408  +0.99995816  +0.00208906  +0.00890688  -0.00225992  +0.99981278  +0.01921585  -0.00886507  -0.01923517  +0.99977571  -0.27492288  -0.05208125  +1.39938116 
       9    1.0019  +0.99984801  +0.00146298  +0.01737321  -0.00203626  +0.99945241  +0.03302646  -0.01731538  -0.03305681  +0.99930346  -0.61917943  -0.33396381  +2.36311126 
      10    0.8586  +0.99983215  +0.01454336  +0.01114206  -0.01481681  +0.99958098  +0.02486652  -0.01077575  -0.02502744  +0.99962866  -1.17876315  +0.75700831  +1.48961294 
      11    0.9805  +0.99989486  +0.00138251  +0.01443280  -0.00177275  +0.99963224  +0.02706093  -0.01439008  -0.02708368  +0.99952960  -0.76014662  -0.08515101  +1.59256124 
      12    1.0525  +0.99965775  +0.01060196  +0.02391708  -0.01133559  +0.99946284  +0.03074967  -0.02357822  -0.03101026  +0.99924093  -1.37684548  +0.17453000  +2.46274447 
      13    1.0639  +0.99973571  +0.01481158  +0.01758180  -0.01540811  +0.99929303  +0.03429252  -0.01706144  -0.03455436  +0.99925715  -1.15076268  +0.16313834  +2.30138254 
      14    1.1359  +0.99973023  +0.02316293  +0.00172364  -0.02321491  +0.99884719  +0.04201612  -0.00074844  -0.04204480  +0.99911547  -0.76108086  +0.26065147  +1.64814389 
      15    1.1964  +0.99943674  +0.03351983  -0.00162506  -0.03340981  +0.99838436  +0.04596112  +0.00316305  -0.04588094  +0.99894190  -1.22389090  +0.79141229  +1.70587707 
      16    1.0506  +0.99938977  +0.03341844  -0.01016094  -0.03315200  +0.99912882  +0.02534791  +0.01099917  -0.02499559  +0.99962705  -0.65789342  +1.77613330  +0.32602343 
      17    1.1630  +0.99891049  +0.04571037  -0.00940149  -0.04541684  +0.99853629  +0.02936935  +0.01073021  -0.02891036  +0.99952441  -1.01487470  +2.53321576  +0.70367932 
      18    1.0975  +0.99983001  +0.01760918  -0.00547025  -0.01742909  +0.99935532  +0.03138808  +0.00601944  -0.03128740  +0.99949229  -0.12382095  +0.63943666  +1.10724020 
      19    1.1648  +0.99973607  +0.02214094  -0.00612870  -0.02190099  +0.99908328  +0.03678184  +0.00693746  -0.03663791  +0.99930453  -0.48711634  +0.81218517  +1.15677702 
      20    1.2113  +0.99973798  +0.02289051  -0.00024365  -0.02287098  +0.99922574  +0.03201305  +0.00097626  -0.03199909  +0.99948740  -0.72686177  +0.94250339  +1.07213128 
      21    1.1842  +0.99949354  +0.03181978  +0.00035762  -0.03181878  +0.99918169  +0.02497103  +0.00043725  -0.02496976  +0.99968809  -0.91885918  +2.06275964  +0.46672919 
      22    1.1229  +0.99976003  +0.02135229  +0.00489365  -0.02156552  +0.99858004  +0.04871236  -0.00384659  -0.04880620  +0.99880087  -1.05098474  +0.30907607  +2.25920248 
      23    1.1686  +0.99992073  +0.00524805  +0.01144531  -0.00572382  +0.99910372  +0.04194017  -0.01121495  -0.04200235  +0.99905455  -0.68799227  -0.09559602  +2.65680480 
      24    1.3651  +0.99967468  -0.00967715  +0.02359731  +0.00862538  +0.99898225  +0.04427322  -0.02400173  -0.04405528  +0.99874073  -0.38375631  -0.90106940  +3.50673676 
      25    1.2007  +0.99994016  +0.00167528  +0.01080929  -0.00207952  +0.99929464  +0.03749491  -0.01073885  -0.03751514  +0.99923837  -0.70891547  +0.00826481  +2.28166723 
      26    0.9910  +0.99994498  +0.00034371  +0.01048554  -0.00084209  +0.99886793  +0.04756255  -0.01045732  -0.04756877  +0.99881321  -0.58260947  -0.12227040  +2.61553574 
      27    1.0726  +0.99974340  -0.01978465  +0.01103302  +0.01927745  +0.99883121  +0.04432363  -0.01189705  -0.04409957  +0.99895632  +0.41185737  -1.13712335  +2.54303932 
      28    1.1315  +0.99982792  -0.01823197  +0.00341733  +0.01807864  +0.99901497  +0.04052397  -0.00415279  -0.04045522  +0.99917275  +0.49779734  -0.71847016  +1.94761276 
      29    1.3213  +0.99988461  -0.01507726  -0.00184968  +0.01510697  +0.99973685  +0.01726411  +0.00158890  -0.01729006  +0.99984926  +0.58271760  +0.70953763  +0.53035367 
      30    1.2183  +0.99997503  -0.00395004  -0.00586009  +0.00408989  +0.99970239  +0.02404939  +0.00576335  -0.02407276  +0.99969357  +0.28025475  +0.67668796  +0.28605130 
      31    1.4458  +0.99992365  -0.01229858  -0.00119325  +0.01231800  +0.99976343  +0.01792657  +0.00097250  -0.01793990  +0.99983859  +0.65182191  +0.11083063  +0.04499178 
      32    1.4310  +0.99983215  -0.01771375  -0.00467438  +0.01780369  +0.99964225  +0.01995868  +0.00431916  -0.02003855  +0.99978989  +0.78173023  -0.24767354  -0.06709831 
      33    1.2800  +0.99980772  -0.01893245  -0.00511234  +0.01897528  +0.99978411  +0.00846300  +0.00495101  -0.00855838  +0.99995112  +0.73532939  +0.02496479  -0.45246187 
      34    1.3114  +0.99999124  +0.00339370  -0.00245536  -0.00339090  +0.99999362  +0.00114435  +0.00245922  -0.00113601  +0.99999630  -0.58873236  +1.40518713  -0.55115831 
      35    1.3630  +0.99999297  +0.00195588  -0.00320395  -0.00189875  +0.99984086  +0.01773801  +0.00323813  -0.01773180  +0.99983752  -0.31820524  +0.62309110  +0.77310568 
      36    1.3440  +0.99993366  -0.01111075  -0.00304593  +0.01117978  +0.99965733  +0.02366835  +0.00278192  -0.02370083  +0.99971521  +0.03234875  -0.38189092  +1.19047260 
      37    1.4060  +0.99995089  -0.00885937  -0.00444358  +0.00894700  +0.99975783  +0.02010498  +0.00426439  -0.02014375  +0.99978799  -0.02333550  -0.21404766  +0.92599356 
      38    1.3587  +0.99974394  -0.02255703  +0.00180165  +0.02246813  +0.99896431  +0.03956673  -0.00269229  -0.03951612  +0.99921530  +0.20024875  -1.91990221  +2.40718341 
      39    1.3208  +0.99986076  -0.01581360  -0.00532421  +0.01601171  +0.99909168  +0.03948957  +0.00469490  -0.03956933  +0.99920577  +0.69162732  -1.48778176  +1.99554896 
      40    1.3031  +0.99990863  -0.01285012  -0.00419686  +0.01304761  +0.99861240  +0.05102017  +0.00353543  -0.05107027  +0.99868882  +0.18941021  -1.67592323  +2.59594274 
      41    1.2879  +0.99990994  -0.01307321  -0.00303240  +0.01321053  +0.99861914  +0.05084635  +0.00236349  -0.05088183  +0.99870187  +0.28516063  -1.66667151  +2.77502179 
      42    1.1536  +0.99956745  -0.02861387  -0.00679094  +0.02894653  +0.99804586  +0.05537640  +0.00519313  -0.05554903  +0.99844247  +1.06841052  -2.53802967  +2.90255141 
      43    1.1497  +0.99983680  -0.01603817  -0.00831648  +0.01637286  +0.99898875  +0.04187376  +0.00763649  -0.04200310  +0.99908829  +0.60875010  -1.31616127  +2.08747435 
      44    1.2713  +0.99998927  -0.00259761  -0.00383264  +0.00279485  +0.99862289  +0.05238780  +0.00369128  -0.05239795  +0.99861944  -0.39259553  -0.89709884  +2.90382910 
      45    1.3182  +0.99993515  -0.01059083  -0.00418738  +0.01079312  +0.99860603  +0.05166718  +0.00363435  -0.05170903  +0.99865556  -0.00269770  -1.26725960  +2.92092085 
      46    1.3775  +0.99961191  -0.02637471  -0.00896555  +0.02680652  +0.99828476  +0.05204819  +0.00757742  -0.05226832  +0.99860436  +0.82969540  -1.86154258  +2.74809694 
      47    1.3948  +0.99963170  -0.02526636  +0.00990365  +0.02481950  +0.99877071  +0.04290711  -0.01097558  -0.04264550  +0.99902999  -0.09547538  -1.45634878  +3.44607449 
      48    1.3519  +0.99955350  -0.02948922  -0.00481707  +0.02964620  +0.99888843  +0.03664680  +0.00373103  -0.03677325  +0.99931669  +1.04121566  -1.72696340  +2.12016988 
      49    1.2541  +0.99981338  -0.01912939  +0.00269121  +0.01896977  +0.99855226  +0.05033385  -0.00365017  -0.05027341  +0.99872881  +0.34113526  -1.74002266  +3.24334264 
      50    1.1312  +0.99979490  -0.02006880  +0.00270950  +0.01993382  +0.99887621  +0.04299986  -0.00356941  -0.04293703  +0.99907142  +0.45301735  -1.70915663  +3.12261295 
      51    1.0643  +0.99985379  -0.01550739  -0.00720217  +0.01585609  +0.99856317  +0.05118798  +0.00639803  -0.05129469  +0.99866307  +0.52890646  -1.89986873  +3.05238724 
      52    1.0175  +0.99972177  -0.02274849  -0.00624105  +0.02306746  +0.99810928  +0.05697108  +0.00493324  -0.05709919  +0.99835634  +0.72004294  -2.50074196  +3.29779339 
      53    1.0259  +0.99960423  -0.02759294  +0.00547819  +0.02717619  +0.99748945  +0.06539313  -0.00726882  -0.06521837  +0.99784452  +0.39433879  -3.18880725  +4.54690027 
      54    1.0568  +0.99977475  -0.02112591  +0.00204349  +0.02096378  +0.99795026  +0.06046322  -0.00331664  -0.06040676  +0.99816835  -0.00212140  -2.38474846  +4.14413309 
      55    1.0974  +0.99901730  -0.03668446  +0.02487339  +0.03482311  +0.99683011  +0.07153376  -0.02741872  -0.07059730  +0.99712801  -0.42005795  -3.54049683  +5.91096497 
      56    1.1838  +0.99940634  -0.02589612  +0.02272264  +0.02473707  +0.99844849  +0.04988655  -0.02397925  -0.04929484  +0.99849635  -0.72617310  -2.05941749  +4.81972551 
      57    1.2140  +0.99929947  -0.02282067  +0.02966074  +0.02108258  +0.99811441  +0.05764632  -0.03092035  -0.05698061  +0.99789637  -1.34883499  -2.09915829  +5.73940563 
      58    1.0829  +0.99875462  -0.02646056  +0.04229671  +0.02351918  +0.99736786  +0.06858728  -0.04400023  -0.06750708  +0.99674809  -1.99591076  -2.65933084  +7.19445610 
      59    1.0887  +0.99885297  -0.03189531  +0.03571341  +0.02960017  +0.99757147  +0.06304724  -0.03763759  -0.06191780  +0.99737132  -1.45744944  -2.62748480  +6.89465618 
      60    1.1452  +0.99837679  -0.03124014  +0.04762147  +0.02797327  +0.99730754  +0.06778798  -0.04961096  -0.06634583  +0.99656260  -2.09246063  -2.77725387  +7.98928022 
      61    1.2497  +0.99865234  -0.02931044  +0.04282939  +0.02658373  +0.99766552  +0.06290331  -0.04457313  -0.06167998  +0.99710017  -1.69905519  -2.18225527  +7.49628210 
      62    1.2445  +0.99865669  -0.02764332  +0.04382502  +0.02421241  +0.99673921  +0.07697193  -0.04580988  -0.07580743  +0.99606961  -1.79550529  -2.67481637  +8.43457603 
      63    1.1428  +0.99830914  -0.03304937  +0.04781807  +0.02852319  +0.99531132  +0.09242219  -0.05064836  -0.09090199  +0.99457103  -1.54132211  -3.71783113  +9.52931499 
      64    1.1443  +0.99813735  -0.03762883  +0.04802013  +0.03322171  +0.99543375  +0.08948705  -0.05116815  -0.08772505  +0.99482971  -1.53930926  -3.78243613  +9.76418304 
      65    1.2865  +0.99928641  -0.02635159  +0.02705983  +0.02376630  +0.99549568  +0.09178001  -0.02935649  -0.09107141  +0.99541157  -1.23389089  -3.01778412  +8.60982227 
      66    1.2786  +0.99908793  -0.03423042  +0.02552627  +0.03169290  +0.99507380  +0.09393473  -0.02861595  -0.09304006  +0.99525106  -0.80150354  -3.33111238  +8.82603455 
      67    1.2343  +0.99931049  -0.02606890  +0.02643753  +0.02389040  +0.99653953  +0.07961255  -0.02842145  -0.07892605  +0.99647522  -1.10472095  -1.92282116  +8.06932545 
      68    1.2595  +0.99875075  -0.03168356  +0.03864084  +0.02839163  +0.99614894  +0.08295321  -0.04112029  -0.08175250  +0.99580401  -1.32602894  -2.23713279  +9.09675312 
      69    1.2593  +0.99890298  -0.02103107  +0.04184012  +0.01730274  +0.99600929  +0.08755659  -0.04351456  -0.08673659  +0.99528050  -1.82311749  -1.87507200  +9.34494877 
      70    1.2907  +0.99900579  -0.03082821  +0.03220363  +0.02776387  +0.99540734  +0.09161574  -0.03488008  -0.09063056  +0.99527359  -0.84167641  -2.69632578  +9.08831882 
      71    1.3272  +0.99893212  -0.02241721  +0.04039957  +0.01868949  +0.99573052  +0.09039616  -0.04225352  -0.08954458  +0.99508613  -1.69192803  -2.23093510  +9.62065506 
      72    1.3533  +0.99902862  -0.01402159  +0.04177627  +0.01079418  +0.99701095  +0.07650235  -0.04272408  -0.07597709  +0.99619383  -1.90448606  -1.16982508  +8.93318558 
      73    1.3510  +0.99921656  -0.01735286  +0.03556975  +0.01440931  +0.99657720  +0.08140185  -0.03686056  -0.08082554  +0.99604642  -1.25909340  -1.36744952  +8.60145855 
      74    1.4432  +0.99955297  -0.02236133  +0.01984430  +0.02101319  +0.99761659  +0.06572377  -0.02126667  -0.06527740  +0.99764049  -0.08163473  -1.55126750  +7.29974031 
      75    1.2907  +0.99942416  -0.02914376  +0.01737929  +0.02817353  +0.99816084  +0.05367639  -0.01891166  -0.05315585  +0.99840713  +0.52416873  -1.29421270  +6.92054367 
      76    1.2655  +0.99915159  -0.04097768  -0.00411384  +0.04116709  +0.99658722  +0.07154813  +0.00116793  -0.07165679  +0.99742866  +1.99047220  -2.68219137  +6.49448919 
      77    1.0884  +0.99869490  -0.04985563  +0.01108869  +0.04872156  +0.99510366  +0.08599353  -0.01532166  -0.08534104  +0.99623400  +1.85481310  -3.55785155  +8.17290688 
      78    1.2107  +0.99925810  -0.03812177  +0.00547687  +0.03755173  +0.99598718  +0.08123684  -0.00855178  -0.08097091  +0.99667978  +1.12072408  -2.78381228  +7.66110802 
