       1    0.0000  +1.00000000  +0.00000000  +0.00000000  -0.00000000  +1.00000000  -0.00000000  -0.00000000  +0.00000000  +1.00000000  -0.00000000  +0.00000000  +0.00000000 
       2    0.6655  +0.99974453  -0.01236940  -0.01891741  +0.01273254  +0.99973464  +0.01919760  +0.01867493  -0.01943356  +0.99963671  +1.79203641  -1.65233648  -0.06012188 
       3    0.6276  +0.99921334  -0.02254190  -0.03262852  +0.02337353  +0.99940574  +0.02533501  +0.03203803  -0.02607772  +0.99914640  +3.55454326  -2.59582424  -0.13465640 
       4    0.9667  +0.99873841  -0.03380261  -0.03713532  +0.03439062  +0.99929118  +0.01531123  +0.03659144  -0.01656902  +0.99919295  +4.70966673  -2.78914213  -0.87118196 
       5    0.8015  +0.99947661  -0.01576972  -0.02824516  +0.01608536  +0.99981028  +0.01098281  +0.02806660  -0.01143139  +0.99954069  +3.01777744  -1.58150423  -0.73105520 
       6    0.9385  +0.99959165  -0.00897881  -0.02712786  +0.00940679  +0.99983263  +0.01569044  +0.02698244  -0.01593922  +0.99950880  +2.23180580  -1.62736940  -0.48348325 
       7    1.0231  +0.99967927  -0.01888202  -0.01687864  +0.01920717  +0.99962896  +0.01931361  +0.01650769  -0.01963161  +0.99967098  +1.99825883  -2.24521780  +0.45416155 
       8    1.0322  +0.99979240  -0.01418539  +0.01462477  +0.01416132  +0.99989820  +0.00174803  -0.01464807  -0.00154057  +0.99989152  -0.26254389  -1.01164794  +0.94868177 
       9    0.9342  +0.99971622  -0.01491045  +0.01857734  +0.01474725  +0.99985170  +0.00889070  -0.01870715  -0.00861422  +0.99978787  -0.38752463  -1.42854691  +1.33892202 
      10    0.9100  +0.99953818  -0.00320621  +0.03021736  +0.00295914  +0.99996185  +0.00821764  -0.03024256  -0.00812443  +0.99950957  -2.27702832  -0.81346053  +2.16558409 
      11    0.8269  +0.99881339  -0.01336275  +0.04683196  +0.01258823  +0.99977970  +0.01679430  -0.04704607  -0.01618484  +0.99876159  -2.79192448  -2.00054598  +3.36298966 
      12    0.9264  +0.99766809  -0.01492376  +0.06660092  +0.01500269  +0.99988723  -0.00068510  -0.06658318  +0.00168270  +0.99777949  -4.20406675  -1.02495289  +3.43234611 
      13    1.0278  +0.99670756  -0.01103134  +0.08032630  +0.00992223  +0.99985003  +0.01419366  -0.08047083  -0.01334991  +0.99666756  -5.11101818  -1.52263820  +5.15305424 
      14    0.9999  +0.99638927  -0.02891505  +0.07982679  +0.02651790  +0.99916977  +0.03092812  -0.08065480  -0.02869961  +0.99632883  -3.58728981  -3.04815459  +6.15738392 
      15    1.0261  +0.99746507  -0.03267197  +0.06321396  +0.03073622  +0.99903560  +0.03135617  -0.06417746  -0.02933373  +0.99750727  -2.36424637  -3.53133774  +5.11513662 
      16    1.2030  +0.99689549  -0.03890848  +0.06845107  +0.03612605  +0.99848819  +0.04142762  -0.06995947  -0.03882614  +0.99679399  -2.04414368  -4.38493347  +5.94187975 
      17    1.2491  +0.99560535  -0.05072098  +0.07872356  +0.04763179  +0.99803805  +0.04063594  -0.08063020  -0.03670761  +0.99606794  -1.78806591  -4.84293270  +6.48293018 
      18    1.0998  +0.99681562  -0.05253972  +0.05998515  +0.04972076  +0.99763024  +0.04755820  -0.06234170  -0.04442425  +0.99706572  -0.83846360  -5.27649975  +5.91444254 
      19    0.8730  +0.99702841  -0.06856453  +0.03511807  +0.06656162  +0.99624658  +0.05533778  -0.03878047  -0.05283583  +0.99784994  +1.66476238  -6.69559050  +4.90465689 
      20    0.9234  +0.99659240  -0.08026628  +0.01899633  +0.07917994  +0.99548644  +0.05231889  -0.02311003  -0.05063648  +0.99844974  +3.62436485  -6.80647326  +3.84980154 
      21    0.9884  +0.99662507  -0.08039356  +0.01659278  +0.07953976  +0.99572641  +0.04692873  -0.02029464  -0.04545056  +0.99876040  +3.97985840  -6.42465353  +3.60737967 
      22    0.8918  +0.99714690  -0.07282292  +0.01987061  +0.07147750  +0.99553722  +0.06161659  -0.02426903  -0.06002049  +0.99790210  +2.96558547  -7.38571882  +5.08580208 
      23    0.8064  +0.99764580  -0.06306258  +0.02694311  +0.06150027  +0.99657196  +0.05533551  -0.03034035  -0.05354823  +0.99810421  +1.92803180  -6.47640800  +4.52532244 
      24    0.7498  +0.99805164  -0.05185925  +0.03469218  +0.04994366  +0.99729252  +0.05397439  -0.03739732  -0.05213657  +0.99793947  +0.66578138  -5.81074619  +4.58514547 
