       1    0.0000  +1.00000000  -0.00000000  -0.00000000  +0.00000000  +1.00000000  -0.00000000  +0.00000000  -0.00000000  +1.00000000  +0.00000000  +0.00000000  -0.00000000 
       2    0.6723  +0.99994832  +0.00393045  +0.00937315  -0.00395667  +0.99998832  +0.00278071  -0.00936211  -0.00281765  +0.99995220  -0.53545797  -0.10885304  +0.78058529 
       3    0.7335  +0.99980068  +0.00907114  +0.01778649  -0.00928694  +0.99988383  +0.01208762  -0.01767477  -0.01225039  +0.99976873  -1.16511011  -0.47789624  +1.99224472 
       4    0.7925  +0.99964088  +0.00508734  +0.02631105  -0.00537338  +0.99992710  +0.01081240  -0.02625413  -0.01094989  +0.99959534  -1.53603995  -0.68141508  +2.26492667 
       5    0.8106  +0.99940139  +0.00367862  +0.03439988  -0.00439793  +0.99977279  +0.02085785  -0.03431533  -0.02099665  +0.99919045  -1.96173382  -1.11135721  +3.16031384 
       6    0.8303  +0.99923527  +0.00617728  +0.03860920  -0.00716270  +0.99965078  +0.02543697  -0.03843858  -0.02569406  +0.99893057  -2.29779816  -1.07039976  +3.85157871 
       7    0.7850  +0.99789506  +0.00269500  +0.06479347  -0.00534589  +0.99915409  +0.04077448  -0.06462877  -0.04103504  +0.99706531  -3.36759901  -1.87152994  +6.15191650 
       8    0.9049  +0.99703032  +0.00421107  +0.07689450  -0.00745735  +0.99909067  +0.04197916  -0.07664780  -0.04242792  +0.99615508  -4.10734510  -2.05492258  +7.02519846 
       9    0.9099  +0.99597853  +0.01490548  +0.08834380  -0.01839224  +0.99907827  +0.03878640  -0.08768424  -0.04025526  +0.99533463  -5.10203218  -1.27531755  +7.61281109 
      10    1.0116  +0.99618262  +0.00148016  +0.08728122  -0.00536636  +0.99900353  +0.04430721  -0.08712867  -0.04460645  +0.99519789  -4.70686245  -2.24315333  +7.57884312 
      11    1.0064  +0.99542868  -0.00212116  +0.09548432  -0.00228846  +0.99893659  +0.04604843  -0.09548045  -0.04605644  +0.99436527  -4.92209244  -2.49155927  +8.08502293 
      12    1.0699  +0.99344695  -0.00339343  +0.11424356  -0.00226654  +0.99877763  +0.04937667  -0.11427147  -0.04931204  +0.99222493  -5.62130928  -2.48998404  +9.43834209 
      13    1.0205  +0.99260026  +0.00609534  +0.12127478  -0.01124484  +0.99906176  +0.04182249  -0.12090607  -0.04287673  +0.99173754  -6.33926535  -1.61532462  +9.68796444 
      14    1.1615  +0.99019140  +0.01767976  +0.13859423  -0.02194301  +0.99932998  +0.02929315  -0.13798347  -0.03204700  +0.98991591  -7.55741882  -0.75214744 +10.29075146 
      15    1.2021  +0.99065906  +0.01293487  +0.13574742  -0.01649144  +0.99954873  +0.02510814  -0.13536139  -0.02711227  +0.99042529  -7.36132860  -0.87847179 +10.08614731 
      16    1.0495  +0.99127102  +0.00797125  +0.13159880  -0.01420599  +0.99881697  +0.04650626  -0.13107240  -0.04796980  +0.99021155  -7.02723742  -2.23579955 +10.67621899 
      17    1.0256  +0.99338555  +0.00742248  +0.11458658  -0.01271221  +0.99888337  +0.04550210  -0.11412089  -0.04665777  +0.99237061  -6.02912521  -2.28739619  +9.90272617 
      18    1.0517  +0.99313134  +0.00372977  +0.11694558  -0.00954832  +0.99874163  +0.04923370  -0.11661479  -0.05001216  +0.99191719  -6.04619932  -2.48758435 +10.10499287 
